iteration,mechanism,missing_rate,method,outcome,bias,mse,covered,n_effective
0,MNAR,0.3,Complete Case,1,-0.009013303972898845,8.123964850787411e-05,1,12
1,MNAR,0.3,Complete Case,0,-0.09453957915906874,0.008937732027573825,1,15
1,MNAR,0.3,Complete Case,1,-0.3634773771498314,0.13211580369972079,0,15
2,MNAR,0.3,Complete Case,0,0.07462150235842657,0.0055683686142286625,1,13
2,MNAR,0.3,Complete Case,1,-0.19568364220680567,0.03829208782732114,0,13
3,MNAR,0.3,Complete Case,0,0.021335433030873152,0.00045520070261487314,1,14
3,MNAR,0.3,Complete Case,1,-0.0024238267262720603,5.8749359989907336e-06,1,14
4,MNAR,0.3,Complete Case,0,-0.08213102900633945,0.006745505925640172,1,13
4,MNAR,0.3,Complete Case,1,-0.15024282744225745,0.02257290719784395,1,13
5,MNAR,0.3,Complete Case,0,0.06430921907740705,0.004135675658345935,1,14
5,MNAR,0.3,Complete Case,1,0.17080548650137312,0.029174514218970753,1,14
6,MNAR,0.3,Complete Case,0,0.11202709956654966,0.012550071037293631,1,15
6,MNAR,0.3,Complete Case,1,0.050138693992053784,0.0025138886352288102,1,15
7,MNAR,0.3,Complete Case,0,-0.0909611085914312,0.008273923276182139,1,13
7,MNAR,0.3,Complete Case,1,-0.2019783746872721,0.040795263841312074,1,13
8,MNAR,0.3,Complete Case,0,-0.02078897594736201,0.0004321815209399962,1,15
8,MNAR,0.3,Complete Case,1,0.09555398140174165,0.00913056336172439,1,15
9,MNAR,0.3,Complete Case,0,0.01109971604169735,0.00012320369620631347,1,14
9,MNAR,0.3,Complete Case,1,0.12351833267657253,0.015256778507200445,1,14
10,MNAR,0.3,Complete Case,0,-0.14404465860302057,0.020748863672060747,1,15
10,MNAR,0.3,Complete Case,1,-0.036247612090707204,0.0013138893822783832,1,15
11,MNAR,0.3,Complete Case,0,-0.37538613155688433,0.14091474776524246,0,15
11,MNAR,0.3,Complete Case,1,-0.15393194335613333,0.02369504318539584,1,15
12,MNAR,0.3,Complete Case,0,0.05181482838747109,0.00268477644082308,1,13
12,MNAR,0.3,Complete Case,1,0.136155839806827,0.018538412713502334,1,13
13,MNAR,0.3,Complete Case,0,-0.27216725426148736,0.0740750142922371,0,15
13,MNAR,0.3,Complete Case,1,-0.288869366826413,0.08344551109069276,1,15
14,MNAR,0.3,Complete Case,0,-0.3245419096485814,0.10532745111834796,0,15
14,MNAR,0.3,Complete Case,1,-0.1439201830079156,0.020713019077031915,1,15
15,MNAR,0.3,Complete Case,0,0.008565237067092557,7.33632860154963e-05,1,15
15,MNAR,0.3,Complete Case,1,-0.04165222245867051,0.0017349076357465758,1,15
16,MNAR,0.3,Complete Case,0,-0.11812452056802586,0.013953402359425965,1,15
16,MNAR,0.3,Complete Case,1,0.023090027893582277,0.0005331493881264075,1,15
17,MNAR,0.3,Complete Case,0,-0.11270206182078435,0.012701754738655898,1,14
17,MNAR,0.3,Complete Case,1,-0.29479898145412214,0.08690643946638785,0,14
18,MNAR,0.3,Complete Case,0,-0.07937695079755641,0.0063007003179176915,1,14
18,MNAR,0.3,Complete Case,1,-0.21786925038917232,0.047467010265139865,1,14
19,MNAR,0.3,Complete Case,0,-0.00698903447055893,4.8846602830660945e-05,1,13
19,MNAR,0.3,Complete Case,1,0.030899400266111543,0.000954772936805374,1,13
20,MNAR,0.3,Complete Case,0,0.06480826141200391,0.004200110747246635,1,15
20,MNAR,0.3,Complete Case,1,-0.003062005395671641,9.375877043122242e-06,1,15
21,MNAR,0.3,Complete Case,0,-0.14886251240056814,0.022160047598209304,1,15
21,MNAR,0.3,Complete Case,1,-0.1263530181484437,0.015965085195220947,1,15
22,MNAR,0.3,Complete Case,0,0.08069215878872271,0.00651122448998444,1,17
22,MNAR,0.3,Complete Case,1,0.14233299288617135,0.020258680863934904,1,17
23,MNAR,0.3,Complete Case,0,-0.01191867399054708,0.00014205478969294343,1,16
23,MNAR,0.3,Complete Case,1,0.06913063953192783,0.0047790453220933424,1,16
24,MNAR,0.3,Complete Case,0,-0.05295577157630982,0.002804313743242303,1,16
24,MNAR,0.3,Complete Case,1,0.11688029542805445,0.013661003459349286,1,16
25,MNAR,0.3,Complete Case,0,-0.012858615974727317,0.00016534400478551253,1,16
25,MNAR,0.3,Complete Case,1,-0.13450356648750847,0.01809120939785961,1,16
26,MNAR,0.3,Complete Case,0,0.011258224703556419,0.000126747623475768,1,14
26,MNAR,0.3,Complete Case,1,-0.06591380797921828,0.0043446300823212596,1,14
27,MNAR,0.3,Complete Case,0,0.14551219277932137,0.021173798247446387,1,15
27,MNAR,0.3,Complete Case,1,-0.008502506495109474,7.22926166993788e-05,1,15
28,MNAR,0.3,Complete Case,0,0.14818878781519285,0.02195991683413625,1,16
28,MNAR,0.3,Complete Case,1,-0.12038236094206639,0.014491912825985952,1,16
29,MNAR,0.3,Complete Case,0,-0.2024838068093524,0.040999692020007146,1,15
29,MNAR,0.3,Complete Case,1,0.23110186851161013,0.05340807362955754,1,15
30,MNAR,0.3,Complete Case,0,0.061884037783873524,0.003829634132435886,1,15
30,MNAR,0.3,Complete Case,1,-0.058618802479514065,0.003436164004132284,1,15
31,MNAR,0.3,Complete Case,0,-0.16192403621276186,0.026219393503431814,1,17
31,MNAR,0.3,Complete Case,1,-0.18543419584174592,0.03438584098747498,1,17
32,MNAR,0.3,Complete Case,0,-0.11902957572555495,0.014168039897405619,1,15
32,MNAR,0.3,Complete Case,1,-0.18390864092307918,0.03382238820617407,1,15
33,MNAR,0.3,Complete Case,0,0.12356462306009552,0.01526821607198349,1,15
33,MNAR,0.3,Complete Case,1,-0.07508259308800347,0.0056373957848187065,1,15
34,MNAR,0.3,Complete Case,0,-0.08057802031088263,0.006492817357221013,1,15
34,MNAR,0.3,Complete Case,1,-0.14147051635192084,0.0200139069968791,1,15
35,MNAR,0.3,Complete Case,0,0.10063685057144767,0.010127775692939886,1,14
35,MNAR,0.3,Complete Case,1,-0.06342153755004265,0.00402229142521147,1,14
36,MNAR,0.3,Complete Case,0,-0.2359424848313632,0.05566885614839806,0,14
36,MNAR,0.3,Complete Case,1,-0.13562770339055305,0.018394873926995837,1,14
37,MNAR,0.3,Complete Case,0,-0.06640234008310508,0.004409270768512344,1,13
37,MNAR,0.3,Complete Case,1,-0.15265614171598688,0.023303897603611467,1,13
38,MNAR,0.3,Complete Case,0,0.06603981216555743,0.0043612567908621076,1,15
38,MNAR,0.3,Complete Case,1,-0.0075249254631643,5.662450322617846e-05,1,15
39,MNAR,0.3,Complete Case,0,-0.07091940262156776,0.005029561668200033,1,16
39,MNAR,0.3,Complete Case,1,-0.09199116030942478,0.008462373575074289,1,16
40,MNAR,0.3,Complete Case,0,-0.16001362836913546,0.025604361263855794,1,14
40,MNAR,0.3,Complete Case,1,-0.09582582812592175,0.009182589336018695,1,14
41,MNAR,0.3,Complete Case,0,-0.08486265939668358,0.0072016709598775284,1,14
41,MNAR,0.3,Complete Case,1,-0.14397231760722118,0.02072802823719457,1,14
42,MNAR,0.3,Complete Case,0,-0.33380293939870026,0.11142440235121236,0,14
42,MNAR,0.3,Complete Case,1,0.013205678843656143,0.00017438995372178744,1,14
43,MNAR,0.3,Complete Case,0,-0.2001721054895832,0.04006887181613282,0,14
43,MNAR,0.3,Complete Case,1,-0.36515702394371163,0.1333396521354284,0,14
44,MNAR,0.3,Complete Case,0,-0.010040056653478346,0.00010080273760505481,1,14
44,MNAR,0.3,Complete Case,1,-0.1118967082440239,0.012520873315848205,1,14
45,MNAR,0.3,Complete Case,0,-0.1739129787980387,0.030245724194407055,1,15
45,MNAR,0.3,Complete Case,1,-0.16382661734978404,0.026839160552272562,1,15
46,MNAR,0.3,Complete Case,0,-0.07018203253312316,0.004925517690480358,1,14
46,MNAR,0.3,Complete Case,1,-0.013190405306327924,0.00017398679214520384,1,14
47,MNAR,0.3,Complete Case,0,-0.10037935140021115,0.010076014187527071,1,14
47,MNAR,0.3,Complete Case,1,-0.1802634958796147,0.03249492794673987,1,14
48,MNAR,0.3,Complete Case,0,-0.03115580975284693,0.0009706844813555919,1,16
48,MNAR,0.3,Complete Case,1,-0.01739836727936489,0.00030270318398767485,1,16
49,MNAR,0.3,Complete Case,0,-0.0969922917247606,0.009407504654021062,1,15
49,MNAR,0.3,Complete Case,1,0.15023368680725196,0.022570160651699474,0,15
50,MNAR,0.3,Complete Case,0,0.12310909745234833,0.015155849875531797,1,17
50,MNAR,0.3,Complete Case,1,0.11836529464034362,0.014010342975295359,1,17
51,MNAR,0.3,Complete Case,0,0.08497385070576113,0.007220555303764982,1,15
51,MNAR,0.3,Complete Case,1,0.18988970400770588,0.03605809968813415,1,15
52,MNAR,0.3,Complete Case,0,-0.010422238836217679,0.00010862306235916404,1,14
52,MNAR,0.3,Complete Case,1,-0.019590649623494383,0.0003837935526705206,1,14
53,MNAR,0.3,Complete Case,0,0.1059201412455969,0.011219076321487198,1,15
53,MNAR,0.3,Complete Case,1,-0.25319160157941234,0.06410598711034787,1,15
54,MNAR,0.3,Complete Case,0,-0.3397472038961156,0.11542816255522877,0,15
54,MNAR,0.3,Complete Case,1,-0.20638224459969085,0.04259363088600662,1,15
55,MNAR,0.3,Complete Case,0,0.0287286086754881,0.0008253329564293301,1,16
55,MNAR,0.3,Complete Case,1,0.03068110975067334,0.0009413304955328628,1,16
56,MNAR,0.3,Complete Case,0,0.17405287900774324,0.030294404690884107,0,16
56,MNAR,0.3,Complete Case,1,-0.08607359024911584,0.00740866293837269,1,16
57,MNAR,0.3,Complete Case,0,0.029543999373039087,0.000872847898954134,1,15
57,MNAR,0.3,Complete Case,1,0.05389335398458339,0.0029044936037076106,1,15
58,MNAR,0.3,Complete Case,0,-0.08753764215791404,0.007662838794567009,1,16
58,MNAR,0.3,Complete Case,1,0.04534243314641179,0.0020559362436368225,1,16
59,MNAR,0.3,Complete Case,0,0.027296452400281113,0.0007450963136408125,1,14
59,MNAR,0.3,Complete Case,1,-0.018930387388543246,0.0003583595666803172,1,14
60,MNAR,0.3,Complete Case,0,-0.00478735898118593,2.2918806014741583e-05,1,14
60,MNAR,0.3,Complete Case,1,-0.19163737004135453,0.03672488159636705,1,14
61,MNAR,0.3,Complete Case,0,-0.09488916931925978,0.009003954454099152,1,13
61,MNAR,0.3,Complete Case,1,-0.21887117463330347,0.047904591085362026,1,13
62,MNAR,0.3,Complete Case,0,-0.14274225963130205,0.02037535268465004,1,13
62,MNAR,0.3,Complete Case,1,0.060370614870446926,0.0036446111398358277,1,13
63,MNAR,0.3,Complete Case,0,-0.07298608206946972,0.005326968175851369,1,16
63,MNAR,0.3,Complete Case,1,-0.13252830181295408,0.017563750781425448,1,16
64,MNAR,0.3,Complete Case,0,-0.028431774784660635,0.0008083658174056643,1,15
64,MNAR,0.3,Complete Case,1,-0.21924584048800924,0.048068738571293596,1,15
65,MNAR,0.3,Complete Case,0,-0.20505470196322328,0.04204743079722633,0,15
65,MNAR,0.3,Complete Case,1,0.10201958343543938,0.010407995404340576,1,15
66,MNAR,0.3,Complete Case,0,-0.0066886791766118114,4.473842912764046e-05,1,15
66,MNAR,0.3,Complete Case,1,0.035413092347805375,0.0012540871096341916,1,15
67,MNAR,0.3,Complete Case,0,0.006705749760995028,4.496707985708487e-05,1,15
67,MNAR,0.3,Complete Case,1,-0.11382641685015996,0.01295645317294638,1,15
68,MNAR,0.3,Complete Case,0,-0.19542889753920545,0.03819245399338926,1,15
68,MNAR,0.3,Complete Case,1,-0.3240314363638143,0.10499637175199665,0,15
69,MNAR,0.3,Complete Case,0,-0.03628998662671751,0.0013169631293673356,1,17
69,MNAR,0.3,Complete Case,1,0.03518423870065679,0.001237930652944795,1,17
70,MNAR,0.3,Complete Case,0,0.006589550892243223,4.342218096146346e-05,1,14
70,MNAR,0.3,Complete Case,1,-0.06674764617618209,0.004455248270060796,1,14
71,MNAR,0.3,Complete Case,0,-0.057736813707104706,0.003333539657048914,1,15
71,MNAR,0.3,Complete Case,1,0.07290795449402476,0.0053155698285027855,1,15
72,MNAR,0.3,Complete Case,0,-0.06684002350549934,0.004467588742215704,1,15
72,MNAR,0.3,Complete Case,1,-0.015399561378043436,0.00023714649063612706,1,15
73,MNAR,0.3,Complete Case,0,-0.20501146476277998,0.042029700684180576,1,16
73,MNAR,0.3,Complete Case,1,-0.046346934371009674,0.002148038325590678,1,16
74,MNAR,0.3,Complete Case,0,-0.25654517817745737,0.06581542844610334,0,14
74,MNAR,0.3,Complete Case,1,-0.20555404521319628,0.042252465503508745,1,14
75,MNAR,0.3,Complete Case,0,0.05269179309869687,0.002776425059955879,1,14
75,MNAR,0.3,Complete Case,1,0.051038781937757516,0.002604957261689963,1,14
76,MNAR,0.3,Complete Case,0,0.053012444100009715,0.002810319229456655,1,14
76,MNAR,0.3,Complete Case,1,-0.18662760938628015,0.034829864585237964,1,14
77,MNAR,0.3,Complete Case,0,-0.20085524597730076,0.04034282983660199,0,16
77,MNAR,0.3,Complete Case,1,-0.175637708732105,0.03084860472866375,1,16
78,MNAR,0.3,Complete Case,0,0.052906301672333345,0.002799076756643942,1,15
78,MNAR,0.3,Complete Case,1,-0.07312903003332663,0.005347855033615188,1,15
79,MNAR,0.3,Complete Case,0,0.05459138598037638,0.0029802194232584353,1,16
79,MNAR,0.3,Complete Case,1,-0.007275800431777446,5.293727192305287e-05,1,16
80,MNAR,0.3,Complete Case,0,-0.1399825397509067,0.019595111435114172,1,14
80,MNAR,0.3,Complete Case,1,0.12013241059804142,0.014431796076096414,1,14
81,MNAR,0.3,Complete Case,0,-0.12505578823617725,0.015638950171371607,1,15
81,MNAR,0.3,Complete Case,1,-0.38457194840858266,0.14789558350277357,0,15
82,MNAR,0.3,Complete Case,0,-0.05761938471866829,0.0033199934953579047,1,16
82,MNAR,0.3,Complete Case,1,-0.14767082701880782,0.021806673152418663,1,16
83,MNAR,0.3,Complete Case,0,-0.36515580303347106,0.1333387604890191,0,14
83,MNAR,0.3,Complete Case,1,-0.12141163218538101,0.014740784429918245,1,14
84,MNAR,0.3,Complete Case,0,-0.3239246331630108,0.10492716796979111,0,14
84,MNAR,0.3,Complete Case,1,-0.23686052497056112,0.05610290828932981,0,14
85,MNAR,0.3,Complete Case,0,-0.06560938825491014,0.00430459182718354,1,15
85,MNAR,0.3,Complete Case,1,0.17754571416249382,0.031522480617469956,1,15
86,MNAR,0.3,Complete Case,0,0.17913519694108893,0.032089418783122714,1,14
86,MNAR,0.3,Complete Case,1,-0.005834544133166697,3.404190524186992e-05,1,14
87,MNAR,0.3,Complete Case,0,-0.1681418228125955,0.028271672578742257,1,16
87,MNAR,0.3,Complete Case,1,-0.21945348454924057,0.04815983188080377,1,16
88,MNAR,0.3,Complete Case,0,-0.23700381757752265,0.05617080954631963,1,13
88,MNAR,0.3,Complete Case,1,-0.18527700672047745,0.034327569219299844,1,13
89,MNAR,0.3,Complete Case,0,-0.23072032505738443,0.05323186839458514,0,14
89,MNAR,0.3,Complete Case,1,-0.05708087306306267,0.0032582260696414735,1,14
90,MNAR,0.3,Complete Case,0,-0.12941547677853177,0.016748365629814695,1,16
90,MNAR,0.3,Complete Case,1,-0.16709113255228772,0.027919446577606186,1,16
91,MNAR,0.3,Complete Case,0,-0.06206016640297307,0.0038514642539647075,1,14
91,MNAR,0.3,Complete Case,1,-0.12237502232082079,0.014975646088021386,1,14
92,MNAR,0.3,Complete Case,0,-0.20301663562696848,0.041215754341293286,1,16
92,MNAR,0.3,Complete Case,1,0.0661756807516154,0.004379220722939721,1,16
93,MNAR,0.3,Complete Case,0,0.2149396799725487,0.04619906602670165,0,15
93,MNAR,0.3,Complete Case,1,0.10958020340693914,0.012007820978706155,1,15
94,MNAR,0.3,Complete Case,0,-0.2097431149860628,0.04399217428405676,1,15
94,MNAR,0.3,Complete Case,1,-0.2613227884161925,0.06828959974561412,0,15
95,MNAR,0.3,Complete Case,0,-0.09362840574503395,0.008766278362356706,1,14
95,MNAR,0.3,Complete Case,1,-0.11598473728592196,0.013452459283284335,1,14
96,MNAR,0.3,Complete Case,0,0.06889309304215585,0.0047462582689151425,1,13
96,MNAR,0.3,Complete Case,1,0.0668416567034828,0.004467807070866247,1,13
97,MNAR,0.3,Complete Case,0,0.08390730031950722,0.007040435046907976,1,14
97,MNAR,0.3,Complete Case,1,-0.030144670873177737,0.0009087011820522103,1,14
98,MNAR,0.3,Complete Case,0,-0.24818261027719474,0.06159460804400193,0,14
98,MNAR,0.3,Complete Case,1,0.19451920234356396,0.03783772008037638,1,14
99,MNAR,0.3,Complete Case,0,-0.07622522495168038,0.005810284918934277,1,14
99,MNAR,0.3,Complete Case,1,-0.14425930615559204,0.020810747412492836,1,14
