iteration,method,n_studies,n_outcomes,true_rho,true_tau2,outcome,theta_est,theta_se,bias,mse,covered,ci_width,tau2_est,tau2_bias,rho_est,rho_bias,converged
34,ML,10,2,0.0,0.099856,1,0.2431346976491485,0.15866464989780166,0.2431346976491485,0.059114481200942856,1,0.6219654275993824,0.17129451433411494,0.07143851433411494,,,1
35,REML,10,2,0.0,0.099856,0,-0.0678437175974214,0.11113896909458115,-0.0678437175974214,0.004602770017438667,1,0.4356647588507581,0.05977926911607571,-0.04007673088392429,-0.1890214344396628,-0.1890214344396628,1
35,REML,10,2,0.0,0.099856,1,0.08050615238123272,0.11998259554504077,0.08050615238123272,0.006481240571230264,1,0.47033177453655983,0.07868691029302419,-0.021169089706975813,,,1
35,ML,10,2,0.0,0.099856,0,-0.06622963685705166,0.10387930612230692,-0.06622963685705166,0.0043863647982169355,1,0.4072068799994431,0.04564561352849163,-0.05421038647150837,-0.17370890685734383,-0.17370890685734383,1
35,ML,10,2,0.0,0.099856,1,0.0851660025108573,0.11478077085763252,0.0851660025108573,0.007253247983679353,1,0.4499406217619195,0.06734426043054165,-0.03251173956945835,,,1
36,REML,10,2,0.0,0.099856,0,0.03969998747610138,0.05422920108119135,0.03969998747610138,0.0015760890056026064,1,0.2125784682382701,0.0001678390451402021,-0.0996881609548598,-0.9999003811361092,-0.9999003811361092,1
36,REML,10,2,0.0,0.099856,1,0.04342507795621197,0.18951859367175117,0.04342507795621197,0.0018857373955030868,1,0.7429128871932645,0.2663341472931006,0.16647814729310062,,,1
36,ML,10,2,0.0,0.099856,0,0.03979755327226556,0.05421175018989444,0.03979755327226556,0.001583845246458815,1,0.21251006074438622,0.00015012370850076966,-0.09970587629149923,-0.9999048974880858,-0.9999048974880858,1
36,ML,10,2,0.0,0.099856,1,0.04150911163893185,0.1822756620370692,0.04150911163893185,0.0017230063490533078,1,0.7145205951853113,0.24067464081479137,0.14081864081479137,,,1
37,REML,10,2,0.0,0.099856,0,-0.08854904740186341,0.1080231793856652,-0.08854904740186341,0.007840933795777452,1,0.4234508631918076,0.03502690497088115,-0.06482909502911885,0.9999988030983189,0.9999988030983189,1
37,REML,10,2,0.0,0.099856,1,-0.12127641246427552,0.08868758118328081,-0.12127641246427552,0.014707968220205083,1,0.34765531823846074,2.1791891476738456e-06,-0.09985382081085233,,,1
37,ML,10,2,0.0,0.099856,0,-0.08482326223588091,0.0987688667907223,-0.08482326223588091,0.007194985816337021,1,0.38717395781963143,0.017104345732217616,-0.08275165426778239,-0.9999999994557234,-0.9999999994557234,1
37,ML,10,2,0.0,0.099856,1,-0.12106817306510595,0.08869055815329709,-0.12106817306510595,0.014657502529322446,1,0.34766698796092455,6.920322992219444e-06,-0.09984907967700778,,,1
38,REML,10,2,0.0,0.099856,0,-0.09218394545952038,0.13774267599334847,-0.09218394545952038,0.008497879800483828,1,0.5399512898939259,0.09189450779589352,-0.007961492204106482,0.9999999999999903,0.9999999999999903,1
38,REML,10,2,0.0,0.099856,1,0.058452648853570925,0.1331869142004249,0.058452648853570925,0.0034167121579988663,1,0.5220927036656655,0.08048749814036484,-0.019368501859635165,,,1
38,ML,10,2,0.0,0.099856,0,-0.0960433369607395,0.131411120049843,-0.0960433369607395,0.009224322574554149,1,0.5151315905953846,0.07549790844845679,-0.024358091551543212,0.9999999993371974,0.9999999993371974,1
38,ML,10,2,0.0,0.099856,1,0.054716636873829674,0.12726837533260696,0.054716636873829674,0.0029939103507825374,1,0.49889203130381926,0.06567821968713734,-0.03417778031286266,,,1
39,REML,10,2,0.0,0.099856,0,0.05360919294751698,0.15374285873581145,0.05360919294751698,0.0028739455684841046,1,0.6026720062443809,0.17066610237357874,0.07081010237357874,0.2471973621057706,0.2471973621057706,1
39,REML,10,2,0.0,0.099856,1,0.048404938028927244,0.11815543718054762,0.048404938028927244,0.002343038025584287,1,0.46316931374774667,0.07847138267040521,-0.02138461732959479,,,1
39,ML,10,2,0.0,0.099856,0,0.054571992524820985,0.14598409989523375,0.054571992524820985,0.0029781023681291173,1,0.5722576715893163,0.14823996110002416,0.04838396110002416,0.25013670217508926,0.25013670217508926,1
39,ML,10,2,0.0,0.099856,1,0.045652830009108296,0.11312973663218003,0.045652830009108296,0.002084180887840539,1,0.4434685675981457,0.06770628598257245,-0.032149714017427555,,,1
40,REML,10,2,0.0,0.099856,0,-0.2253991125669581,0.08661832122921191,-0.2253991125669581,0.05080475994597225,0,0.33954381921851073,4.514589954205783e-05,-0.09981085410045794,-0.9995793220770235,-0.9995793220770235,1
40,REML,10,2,0.0,0.099856,1,-0.16715580468035882,0.11097438167121987,-0.16715580468035882,0.027941063038338265,1,0.43501957615118186,0.04346251830275232,-0.05639348169724768,,,1
40,ML,10,2,0.0,0.099856,0,-0.22536748254125655,0.0866103631472049,-0.22536748254125655,0.050790502186983576,0,0.33951262353704326,3.233682057074971e-05,-0.09982366317942926,-0.9999628973156995,-0.9999628973156995,1
40,ML,10,2,0.0,0.099856,1,-0.1681449403717688,0.10478945752714529,-0.1681449403717688,0.028272720972625686,1,0.4107746735064095,0.031063705585680643,-0.06879229441431936,,,1
41,REML,10,2,0.0,0.099856,0,0.1808264907663261,0.17809365915626857,0.1808264907663261,0.03269821976286422,1,0.6981271438925728,0.20653491605211324,0.10667891605211324,0.9999999998582833,0.9999999998582833,1
41,REML,10,2,0.0,0.099856,1,0.0568110892528024,0.09953762014066854,0.0568110892528024,0.0032274998620898804,1,0.39018747095142065,0.002273833697782227,-0.09758216630221778,,,1
41,ML,10,2,0.0,0.099856,0,0.18142843723517751,0.16893395929159183,0.18142843723517751,0.03291627783759875,1,0.6622211204230399,0.17534095464197863,0.07548495464197863,0.9999999583459716,0.9999999583459716,1
41,ML,10,2,0.0,0.099856,1,0.056873392677674064,0.09937626118589908,0.056873392677674064,0.00323458279466891,1,0.3895549438487244,0.0019573363455438132,-0.09789866365445618,,,1
42,REML,10,2,0.0,0.099856,0,-0.1326131379690346,0.09993460766715799,-0.1326131379690346,0.017586244361994206,1,0.3917436620552593,0.0356704517274019,-0.06418554827259809,0.23657863304000476,0.23657863304000476,1
42,REML,10,2,0.0,0.099856,1,-0.0561213337398951,0.10345551571497102,-0.0561213337398951,0.003149604100744688,1,0.4055456216026864,0.04165631206079532,-0.05819968793920468,,,1
42,ML,10,2,0.0,0.099856,0,-0.13747943623216347,0.0943484844268941,-0.13747943623216347,0.0189005953867135,1,0.3698460589534248,0.026878012679654603,-0.0729779873203454,0.41688147849061735,0.41688147849061735,1
42,ML,10,2,0.0,0.099856,1,-0.06770779090538967,0.09288937696426425,-0.06770779090538967,0.004584344949287968,1,0.36412635769991586,0.024725041069980507,-0.07513095893001949,,,1
43,REML,10,2,0.0,0.099856,0,-0.021638104408490174,0.11944779630697029,-0.021638104408490174,0.0004682075623927219,1,0.46823536152332346,0.0680737438706317,-0.0317822561293683,0.6985594703123025,0.6985594703123025,1
43,REML,10,2,0.0,0.099856,1,-0.19030213089785253,0.08864270737141955,-0.19030213089785253,0.0362149010242634,0,0.3474794128959646,0.023732356526085633,-0.07612364347391437,,,1
43,ML,10,2,0.0,0.099856,0,-0.030958528305207372,0.10914789877651339,-0.030958528305207372,0.000958430474824326,1,0.4278597632039325,0.05124126770245456,-0.04861473229754544,0.9999999999999991,0.9999999999999991,1
43,ML,10,2,0.0,0.099856,1,-0.19678278018417017,0.07268250988023703,-0.19678278018417017,0.03872346257701144,0,0.28491543873052916,0.017399351868110344,-0.08245664813188966,,,1
44,REML,10,2,0.0,0.099856,0,-0.022378016445500415,0.162746347419472,-0.022378016445500415,0.000500775620035087,1,0.6379656818843302,0.17162449823322898,0.07176849823322898,-0.999999999999911,-0.999999999999911,1
44,REML,10,2,0.0,0.099856,1,-0.2710391328734806,0.11286844852884442,-0.2710391328734806,0.07346221154880826,0,0.4424443182330702,0.04278565482654438,-0.05707034517345562,,,1
44,ML,10,2,0.0,0.099856,0,-0.02075807145088198,0.15573856064193028,-0.02075807145088198,0.0004308975303599215,1,0.6104951577163668,0.1496878740035116,0.049831874003511606,-0.9999999999999997,-0.9999999999999997,1
44,ML,10,2,0.0,0.099856,1,-0.2720857151903974,0.11013454112321867,-0.2720857151903974,0.07403063641067006,0,0.4317274012030171,0.03682104526349398,-0.06303495473650603,,,1
45,REML,10,2,0.0,0.099856,0,0.19016462460339822,0.10495076740593896,0.19016462460339822,0.03616258445055137,1,0.41140700823128074,0.04219949768708713,-0.05765650231291287,-0.021868927928506195,-0.021868927928506195,1
45,REML,10,2,0.0,0.099856,1,-0.1431298071709743,0.15738968333159564,-0.1431298071709743,0.020486141700800282,1,0.6169675586598549,0.16840784359239472,0.06855184359239472,,,1
45,ML,10,2,0.0,0.099856,0,0.17562179932182903,0.06638351246007176,0.17562179932182903,0.030843016397036786,0,0.2602233688434813,4.002324059616136e-08,-0.0998559599767594,0.025447962945833503,0.025447962945833503,1
45,ML,10,2,0.0,0.099856,1,-0.1489266692191884,0.14927538358059644,-0.1489266692191884,0.022179152804721557,1,0.585159503635938,0.14592362326128924,0.04606762326128924,,,1
46,REML,10,2,0.0,0.099856,0,-0.0061121810580197205,0.11664088808812542,-0.0061121810580197205,3.735875728601507e-05,1,0.4572322813054516,0.0770917399123609,-0.0227642600876391,0.4608514238819325,0.4608514238819325,1
46,REML,10,2,0.0,0.099856,1,-0.041284489387880395,0.11002698694458196,-0.041284489387880395,0.001704409064018009,1,0.43130578882276127,0.06279279440295674,-0.037063205597043264,,,1
46,ML,10,2,0.0,0.099856,0,-0.008523791595708598,0.11019188195121028,-0.008523791595708598,7.265502316707252e-05,1,0.4319521772487443,0.06308501235199702,-0.036770987648002976,0.4370354100776802,0.4370354100776802,1
46,ML,10,2,0.0,0.099856,1,-0.044017080453842304,0.10115220600541466,-0.044017080453842304,0.0019375033716800263,1,0.39651664754122545,0.04505938437122298,-0.05479661562877702,,,1
47,REML,10,2,0.0,0.099856,0,0.20141196853813803,0.12935734288287962,0.20141196853813803,0.040566781070407905,1,0.5070807841008881,0.08854686467705514,-0.011309135322944863,0.5881249485832037,0.5881249485832037,1
47,REML,10,2,0.0,0.099856,1,0.3214968538618952,0.136455480412431,0.3214968538618952,0.10336022704309679,0,0.5349054832167295,0.10542025409705588,0.005564254097055882,,,1
47,ML,10,2,0.0,0.099856,0,0.18930227066559857,0.11812703439153388,0.18930227066559857,0.03583534967915154,1,0.4630579748148128,0.06437069124909091,-0.03548530875090909,0.640244923770413,0.640244923770413,1
47,ML,10,2,0.0,0.099856,1,0.32365793191677167,0.12977406989327867,0.32365793191677167,0.10475445689264161,0,0.5087143539816523,0.08932167885477894,-0.010534321145221057,,,1
48,REML,10,2,0.0,0.099856,0,-0.05659347317835965,0.17729668608131494,-0.05659347317835965,0.0032028212063897133,1,0.6950030094387545,0.2307760671735786,0.1309200671735786,-0.8111884107557052,-0.8111884107557052,1
48,REML,10,2,0.0,0.099856,1,0.009717262778607566,0.1290207294012106,0.009717262778607566,9.442519590851205e-05,1,0.5057612592527455,0.09092892752193195,-0.008927072478068052,,,1
48,ML,10,2,0.0,0.099856,0,-0.05836810305807523,0.16593896414045312,-0.05836810305807523,0.003406835454598091,1,0.6504807394305762,0.19443508151551747,0.09457908151551747,-0.9263484629682236,-0.9263484629682236,1
48,ML,10,2,0.0,0.099856,1,0.0037204900907212876,0.12192349973898219,0.0037204900907212876,1.3842046515155294e-05,1,0.47794011897681016,0.07624309302680382,-0.02361290697319618,,,1
49,REML,10,2,0.0,0.099856,0,-0.021930400740813833,0.1425224756850687,-0.021930400740813833,0.0004809424766526879,1,0.5586881046854694,0.12844240775449756,0.028586407754497556,0.30510750070176956,0.30510750070176956,1
49,REML,10,2,0.0,0.099856,1,0.023417680056373492,0.1314807628295488,0.023417680056373492,0.0005483877392226728,1,0.5154045902918313,0.09934592512736636,-0.0005100748726336451,,,1
49,ML,10,2,0.0,0.099856,0,-0.0220001046662546,0.13340581742307356,-0.0220001046662546,0.0004840046053261574,1,0.5229508042984483,0.10421965588470124,0.004363655884701237,0.30791979188698876,0.30791979188698876,1
49,ML,10,2,0.0,0.099856,1,0.022066994954082236,0.12359920428804451,0.022066994954082236,0.0004869522663034909,1,0.48450888080913446,0.08027015329893021,-0.01958584670106979,,,1
50,REML,10,2,0.0,0.099856,0,-0.06836389242246069,0.15832744863326043,-0.06836389242246069,0.004673621787149778,1,0.6206435986423808,0.18983459467033206,0.08997859467033206,0.6173261577097391,0.6173261577097391,1
50,REML,10,2,0.0,0.099856,1,0.0971941328931006,0.12843939832590437,0.0971941328931006,0.0094466994688417,1,0.5034824414375452,0.10734648380265759,0.007490483802657585,,,1
50,ML,10,2,0.0,0.099856,0,-0.06957715310717835,0.15075085246545308,-0.06957715310717835,0.004840980234499738,1,0.5909433416645761,0.16697630989678686,0.06712030989678686,0.6295898418631938,0.6295898418631938,1
50,ML,10,2,0.0,0.099856,1,0.09421960405998347,0.12217255185466094,0.09421960405998347,0.008877333789220055,1,0.47891640327027096,0.092447179378816,-0.0074088206211840035,,,1
51,REML,10,2,0.0,0.099856,0,-0.3376688534389178,0.1581004455210752,-0.3376688534389178,0.11402025458275333,0,0.6197537464426147,0.15787808213386229,0.058022082133862285,0.43334949208988816,0.43334949208988816,1
51,REML,10,2,0.0,0.099856,1,0.18469534992549944,0.14124253497570444,0.18469534992549944,0.03411237228410269,1,0.5536707371047613,0.11212920763369184,0.012273207633691843,,,1
51,ML,10,2,0.0,0.099856,0,-0.3396168852419499,0.14974121766882667,-0.3396168852419499,0.11533962874144375,0,0.5869855732618006,0.13424455713317004,0.034388557133170045,0.4547617273632026,0.4547617273632026,1
51,ML,10,2,0.0,0.099856,1,0.18969880771935807,0.13217885239390176,0.18969880771935807,0.03598563765014599,1,0.5181411013840949,0.09031385976630885,-0.009542140233691154,,,1
52,REML,10,2,0.0,0.099856,0,-0.03795938649310908,0.095993400856003,-0.03795938649310908,0.001440915022933232,1,0.37629413135553175,0.045733974298278836,-0.054122025701721165,0.535045964155273,0.535045964155273,1
52,REML,10,2,0.0,0.099856,1,-0.25145492967577693,0.12958263248923407,-0.25145492967577693,0.06322958165824992,1,0.5079639193577976,0.10637517699033669,0.006519176990336689,,,1
52,ML,10,2,0.0,0.099856,0,-0.03460540531960921,0.08949297491618076,-0.03460540531960921,0.0011975340773344376,1,0.35081246167142854,0.036739010629311133,-0.06311698937068887,0.513524085747231,0.513524085747231,1
52,ML,10,2,0.0,0.099856,1,-0.25369588562563467,0.12025929898367281,-0.25369588562563467,0.0643616023833751,0,0.47141645201599747,0.08658816897324795,-0.013267831026752053,,,1
53,REML,10,2,0.0,0.099856,0,-0.1334805544472948,0.09156749031981519,-0.1334805544472948,0.017817058415557235,1,0.35894456205367553,0.005786412025072333,-0.09406958797492766,-0.33748618477653164,-0.33748618477653164,1
53,REML,10,2,0.0,0.099856,1,-0.07093306257039525,0.1407546197362434,-0.07093306257039525,0.005031499365615607,1,0.5517581093660741,0.11076666333283948,0.01091066333283948,,,1
53,ML,10,2,0.0,0.099856,0,-0.13621826566314732,0.08810179538798052,-0.13621826566314732,0.01855541590027578,1,0.3453590379208836,0.0011081635923640054,-0.098747836407636,-0.9999999995281602,-0.9999999995281602,1
53,ML,10,2,0.0,0.099856,1,-0.07465117830104658,0.13419745806963532,-0.07465117830104658,0.005572798421734647,1,0.5260540356329705,0.0935798746985886,-0.006276125301411403,,,1
54,REML,10,2,0.0,0.099856,0,-0.2967283857068048,0.08327176058075189,-0.2967283857068048,0.08804773488416633,0,0.32642530147654747,0.03236958574302463,-0.06748641425697538,-0.9999999999984548,-0.9999999999984548,1
54,REML,10,2,0.0,0.099856,1,-0.1323146344584463,0.13238042132590414,-0.1323146344584463,0.017507162491872265,1,0.5189312515975442,0.12653365160062297,0.026677651600622965,,,1
54,ML,10,2,0.0,0.099856,0,-0.29823950670967536,0.08063442985000463,-0.29823950670967536,0.0889468033624305,0,0.31608696501201816,0.028196636375761867,-0.07165936362423814,-0.9999999999999603,-0.9999999999999603,1
54,ML,10,2,0.0,0.099856,1,-0.1300122790920343,0.12625246572354135,-0.1300122790920343,0.016903192714705022,1,0.4949096656362821,0.11114327530882769,0.011287275308827685,,,1
55,REML,10,2,0.0,0.099856,0,0.10275495478057237,0.09070434662104535,0.10275495478057237,0.010558580731957472,1,0.35556103875449774,1.904862445420858e-05,-0.0998369513755458,0.9997850303673269,0.9997850303673269,1
55,REML,10,2,0.0,0.099856,1,0.015654352894276195,0.11617211367117983,0.015654352894276195,0.0002450587645385335,1,0.4553946855910249,0.040748562757525406,-0.059107437242474595,,,1
55,ML,10,2,0.0,0.099856,0,0.10267444740764105,0.09069354559752009,0.10267444740764105,0.010542042150464448,1,0.35551869874227876,3.7656148656497764e-06,-0.09985223438513435,0.9997815794829387,0.9997815794829387,1
55,ML,10,2,0.0,0.099856,1,0.015351919636642968,0.10769326543143642,0.015351919636642968,0.00023568143652994396,1,0.4221576004912308,0.025154784405340535,-0.07470121559465946,,,1
56,REML,10,2,0.0,0.099856,0,0.21534815410707575,0.1089663389874111,0.21534815410707575,0.04637482747732485,0,0.4271480488306515,0.046230122948187895,-0.053625877051812106,-0.9999999999999614,-0.9999999999999614,1
56,REML,10,2,0.0,0.099856,1,0.0281924416814324,0.10345057821613549,0.0281924416814324,0.0007948137679609669,1,0.4055262666072511,0.0359978788198925,-0.0638581211801075,,,1
56,ML,10,2,0.0,0.099856,0,0.21913063019908494,0.10496815065725933,0.21913063019908494,0.04801823309144811,0,0.41147515057645656,0.038176926316065056,-0.061679073683934944,-0.9999999999999907,-0.9999999999999907,1
56,ML,10,2,0.0,0.099856,1,0.025408631697230923,0.10053992574293874,0.025408631697230923,0.000645598564725528,1,0.39411650891231986,0.03034892816638919,-0.06950707183361081,,,1
57,REML,10,2,0.0,0.099856,0,-0.0727408596060847,0.08135434483850215,-0.0727408596060847,0.005291232656232125,1,0.3189090317669284,0.014395395265183195,-0.0854606047348168,-0.20736597739225854,-0.20736597739225854,1
57,REML,10,2,0.0,0.099856,1,-0.1671255445399108,0.14460142946990823,-0.1671255445399108,0.02793094763776171,1,0.5668376035220403,0.14922036047243775,0.04936436047243775,,,1
57,ML,10,2,0.0,0.099856,0,-0.07947195933619576,0.07497344722148762,-0.07947195933619576,0.006315792320733952,1,0.29389591310823143,0.006349817404021307,-0.09350618259597869,-0.30539613955957734,-0.30539613955957734,1
57,ML,10,2,0.0,0.099856,1,-0.1705458187552448,0.13830821791536468,-0.1705458187552448,0.02908587629489681,1,0.5421682142282296,0.13195307480833787,0.03209707480833787,,,1
